DateID,GWPH,SHLDQ,BB,AXL,BJRI,CHK,AMZN,FMCC,CCL,AAPL,GE,JCP,XOM,PG,IBM
19700101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700102,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.52
19700105,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.53
19700106,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.53
19700107,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.53
19700108,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.54
19700109,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.53
19700112,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.53
19700113,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.55
19700114,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.55
19700115,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.58
19700116,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.54
19700119,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700120,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.48
19700121,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.47
19700122,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.48
19700123,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.48
19700126,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700127,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700128,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.42
19700129,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.41
19700130,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.39
19700202,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.42
19700203,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700204,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700205,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.41
19700206,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700209,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700210,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.44
19700211,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.47
19700212,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.46
19700213,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700216,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700217,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700218,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.46
19700219,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.46
19700220,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.45
19700224,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700225,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700226,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.43
19700227,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.41
19700302,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.39
19700303,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.38
19700304,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.37
19700305,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.37
19700306,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700309,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.32
19700310,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.36
19700311,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.36
19700312,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.37
19700313,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700316,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700317,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700318,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700319,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700320,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700323,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700324,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.36
19700325,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.38
19700326,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.38
19700330,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.4
19700331,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.41
19700401,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.4
19700402,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.38
19700403,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.36
19700406,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700407,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700408,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700409,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700410,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.38
19700413,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.36
19700414,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700415,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700416,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700417,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.34
19700420,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.35
19700421,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.33
19700422,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.3
19700423,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.29
19700424,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.28
19700427,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.25
19700428,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.21
19700429,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.25
19700430,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.24
19700501,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.24
19700504,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.18
19700505,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.18
19700506,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.2
19700507,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.21
19700508,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.21
19700511,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.19
19700512,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.18
19700513,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.15
19700514,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.12
19700515,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700518,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700519,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700520,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.04
19700521,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.02
19700522,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.03
19700525,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.01
19700526,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,1.01
19700527,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700528,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.11
19700529,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.16
19700601,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.2
19700602,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.18
19700603,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.18
19700604,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700605,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700608,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.11
19700609,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.12
19700610,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.11
19700611,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700612,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700615,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700616,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700617,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.11
19700618,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700619,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.13
19700622,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.12
19700623,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.07
19700624,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700625,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700626,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.07
19700629,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.07
19700630,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.04
19700701,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700702,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700706,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.02
19700707,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.01
19700708,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700709,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700710,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.04
19700713,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.03
19700714,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700715,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700716,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700717,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700720,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700721,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.08
19700722,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700723,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.07
19700724,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700727,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700728,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700729,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700730,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700731,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.06
19700803,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.04
19700804,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700805,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.05
19700806,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.04
19700807,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.03
19700810,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.01
19700811,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1
19700812,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.97
19700813,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.93
19700814,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.96
19700817,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.99
19700818,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1
19700819,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1
19700820,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.03
19700821,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.04
19700824,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.1
19700825,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700826,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700827,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700828,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.14
19700831,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.12
19700901,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700902,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700903,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.13
19700904,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.14
19700908,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.15
19700909,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.14
19700910,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.12
19700911,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.13
19700914,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.11
19700915,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.12
19700916,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.14
19700917,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.16
19700918,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.17
19700921,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.15
19700922,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.15
19700923,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.18
19700924,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.21
19700925,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.21
19700928,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19700929,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19700930,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701001,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701002,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701005,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.29
19701006,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.29
19701007,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.28
19701008,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701009,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701012,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701013,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701014,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701015,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.23
19701016,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701019,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.19
19701020,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701021,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.21
19701022,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.21
19701023,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701026,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.21
19701027,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701028,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701029,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701030,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701102,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.26
19701103,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701104,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701105,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.23
19701106,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.24
19701109,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701110,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.26
19701111,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701112,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701113,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.23
19701116,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.23
19701117,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.23
19701118,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701119,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.22
19701120,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.25
19701123,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.26
19701124,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.26
19701125,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.26
19701127,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.3
19701130,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.29
19701201,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.3
19701202,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19701203,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19701204,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19701207,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701208,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701209,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701210,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19701211,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701214,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19701215,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19701216,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19701217,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19701218,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701221,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701222,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701223,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19701224,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19701228,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19701229,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.35
19701230,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19701231,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19710104,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19710105,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710106,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19710107,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710108,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19710111,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19710112,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710113,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710114,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19710115,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.3
19710118,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.31
19710119,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19710120,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.32
19710121,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710122,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.33
19710125,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.35
19710126,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.37
19710127,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.36
19710128,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.34
19710129,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.37
19710201,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.38
19710202,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.38
19710203,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.38
19710204,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.39
19710205,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710208,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.44
19710209,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710210,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710211,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710212,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710216,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.44
19710217,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710218,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.39
19710219,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.39
19710222,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.4
19710223,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710224,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710225,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.41
19710226,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710301,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710302,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.43
19710303,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
19710304,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.44
19710305,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.46
19710308,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.47
19710309,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.47
19710310,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.47
19710311,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.47
19710312,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710315,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.54
19710316,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710317,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.54
19710318,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710319,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.52
19710322,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710323,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710324,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710325,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710326,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710329,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710330,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710331,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710401,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710402,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710405,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.52
19710406,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710407,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710408,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710412,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710413,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710414,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.52
19710415,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710416,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710419,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710420,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710421,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710422,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710423,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710426,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.5
19710427,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710428,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710429,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.53
19710430,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.51
19710503,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710504,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710505,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710506,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.49
19710507,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.47
19710510,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.46
19710511,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.45
19710512,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.45
19710513,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.44
19710514,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.42
