Date,Price
19970515,1.96
19970516,1.73
19970519,1.71
19970520,1.64
19970521,1.43
19970522,1.4
19970523,1.5
19970527,1.58
19970528,1.53
19970529,1.51
19970530,1.5
19970602,1.51
19970603,1.48
19970604,1.42
19970605,1.54
19970606,1.66
19970609,1.69
19970610,1.58
19970611,1.54
19970612,1.6
19970613,1.58
19970616,1.57
19970617,1.51
19970618,1.51
19970619,1.51
19970620,1.53
19970623,1.5
19970624,1.51
19970625,1.51
19970626,1.51
19970627,1.49
19970630,1.54
19970701,1.52
19970702,1.59
19970703,1.91
19970707,2.0
19970708,2.3
19970709,2.32
19970710,2.56
19970711,2.29
19970714,2.14
19970715,2.44
19970716,2.33
19970717,2.22
19970718,2.16
19970721,2.18
19970722,2.14
19970723,2.29
19970724,2.26
19970725,2.23
19970728,2.32
19970729,2.48
19970730,2.45
19970731,2.4
19970801,2.42
19970804,2.31
19970805,2.21
19970806,2.25
19970807,2.18
19970808,2.29
19970811,2.33
19970812,2.2
19970813,2.2
19970814,2.16
19970815,2.11
19970818,2.04
19970819,2.17
19970820,2.17
19970821,2.11
19970822,2.12
19970825,2.22
19970826,2.34
19970827,2.32
19970828,2.38
19970829,2.34
19970902,2.35
19970903,2.33
19970904,2.55
19970905,2.5
19970908,3.0
19970909,3.24
19970910,3.3
19970911,3.16
19970912,3.69
19970915,3.09
19970916,3.35
19970917,3.41
19970918,3.29
19970919,3.95
19970922,4.5
19970923,4.62
19970924,4.38
19970925,4.08
19970926,4.17
19970929,4.04
19970930,4.34
19971001,4.02
19971002,4.01
19971003,4.02
19971006,4.12
19971007,4.06
19971008,4.01
19971009,3.75
19971010,3.9
19971013,4.0
19971014,3.98
19971015,3.92
19971016,3.62
19971017,3.62
19971020,3.82
19971021,4.43
19971022,4.52
19971023,4.5
19971024,5.03
19971027,4.27
19971028,4.95
19971029,5.39
19971030,5.12
19971031,5.08
19971103,5.07
19971104,4.96
19971105,4.88
19971106,4.66
19971107,4.48
19971110,4.21
19971111,3.95
19971112,3.77
19971113,3.86
19971114,4.17
19971117,4.38
19971118,4.42
19971119,4.51
19971120,4.58
19971121,4.49
19971124,4.23
19971125,4.2
19971126,4.26
19971128,4.12
19971201,4.27
19971202,4.23
19971203,4.36
19971204,4.5
19971205,4.59
19971208,4.71
19971209,4.69
19971210,4.51
19971211,4.69
19971212,4.54
19971215,4.58
19971216,4.46
19971217,4.39
19971218,4.29
19971219,4.5
19971222,4.7
19971223,4.62
19971224,4.6
19971226,4.52
19971229,4.75
19971230,4.85
19971231,5.02
19980102,4.96
19980105,4.75
19980106,4.84
19980107,4.78
19980108,4.61
19980109,4.26
19980112,4.3
19980113,4.65
19980114,4.88
19980115,4.95
19980116,4.79
19980120,4.95
19980121,5.07
19980122,5.14
19980123,4.94
19980126,4.81
19980127,4.75
19980128,4.77
19980129,4.96
19980130,4.92
19980202,5.2
19980203,5.15
19980204,5.06
19980205,4.94
19980206,4.91
19980209,4.85
19980210,5.3
19980211,5.29
19980212,5.26
19980213,5.19
19980217,5.15
19980218,5.07
19980219,5.23
19980220,5.27
19980223,5.41
19980224,5.41
19980225,5.49
19980226,6.06
19980227,6.42
19980302,6.35
19980303,5.98
19980304,6.12
19980305,6.25
19980306,6.4
19980309,6.96
19980310,6.93
19980311,6.64
19980312,6.54
19980313,6.56
19980316,6.58
19980317,6.66
19980318,7.11
19980319,7.0
19980320,7.0
19980323,6.98
19980324,7.02
19980325,6.81
19980326,6.9
19980327,7.08
19980330,7.16
19980331,7.13
19980401,7.51
19980402,7.92
19980403,7.75
19980406,7.39
19980407,7.17
19980408,7.39
19980409,7.94
19980413,7.86
19980414,8.1
19980415,8.01
19980416,8.21
19980417,7.91
19980420,7.85
19980421,7.76
19980422,7.27
19980423,6.75
19980424,7.07
19980427,6.9
19980428,7.97
19980429,7.96
19980430,7.65
19980501,7.88
19980504,7.94
19980505,7.81
19980506,7.53
19980507,7.58
19980508,7.7
19980511,7.24
19980512,7.61
19980513,7.74
19980514,7.63
19980515,7.47
19980518,7.34
19980519,7.53
19980520,7.39
19980521,7.4
19980522,7.17
19980526,6.82
19980527,7.22
19980528,7.16
19980529,7.34
19980601,7.14
19980602,7.28
19980603,7.04
19980604,7.31
19980605,7.38
19980608,7.71
19980609,8.54
19980610,9.02
19980611,10.42
19980612,10.17
19980615,10.96
19980616,12.27
19980617,13.17
19980618,12.02
19980619,12.64
19980622,13.56
19980623,15.45
19980624,16.64
19980625,16.51
19980626,15.71
19980629,16.46
19980630,16.62
19980701,19.02
19980702,20.67
19980706,23.25
19980707,20.35
19980708,17.85
19980709,17.58
19980710,16.58
19980713,17.94
19980714,19.17
19980715,18.75
19980716,18.9
19980717,19.97
19980720,22.92
19980721,22.01
19980722,22.33
19980723,21.27
19980724,20.71
19980727,20.93
19980728,19.82
19980729,17.97
19980730,18.96
19980731,18.48
19980803,18.04
19980804,18.31
19980805,17.7
19980806,18.25
19980807,19.33
19980810,20.27
19980811,20.67
19980812,21.73
19980813,21.25
19980814,20.46
19980817,19.95
19980818,21.45
19980819,21.46
19980820,21.52
19980821,21.61
19980824,22.46
19980825,21.94
19980826,21.21
19980827,19.83
19980828,17.65
19980831,13.96
19980901,13.33
19980902,14.65
19980903,14.31
19980904,14.38
19980908,15.38
19980909,14.08
19980910,13.27
19980911,12.68
19980914,12.28
19980915,12.17
19980916,14.08
19980917,12.83
19980918,13.28
19980921,14.25
19980922,14.7
19980923,17.52
19980924,17.02
19980925,18.21
19980928,19.27
19980929,18.85
19980930,18.6
19981001,17.1
19981002,18.38
19981005,17.45
19981006,18.05
19981007,15.57
19981008,14.36
19981009,15.2
19981012,15.53
19981013,15.23
19981014,15.58
19981015,16.18
19981016,16.57
19981019,17.62
19981020,17.79
19981021,18.33
19981022,19.11
19981023,19.35
19981026,20.24
19981027,19.39
19981028,19.51
19981029,21.08
19981030,21.07
19981102,21.83
19981103,21.01
19981104,21.64
19981105,21.42
19981106,20.76
19981109,21.15
19981110,21.96
19981111,21.1
19981112,21.83
19981113,21.29
19981116,21.04
19981117,24.75
19981118,27.33
19981119,25.54
19981120,30.1
19981123,36.33
19981124,35.75
19981125,35.05
19981127,36.1
19981130,32.0
19981201,34.92
19981202,33.25
19981203,31.58
19981204,31.42
19981207,31.83
19981208,34.01
19981209,36.04
19981210,35.52
19981211,37.17
19981214,37.04
19981215,40.46
19981216,48.17
19981217,46.12
19981218,47.78
19981221,53.12
19981222,53.73
19981223,54.17
19981224,54.14
19981228,58.66
19981229,55.39
19981230,53.54
19981231,53.54
19990104,59.16
19990105,62.25
19990106,69.0
19990107,79.44
19990108,80.12
19990111,92.31
19990112,81.69
19990113,74.0
19990114,69.0
19990115,70.19
19990119,69.91
19990120,56.5
19990121,53.0
19990122,61.5
19990125,56.19
19990126,57.55
19990127,62.81
19990128,61.44
19990129,58.47
19990201,57.94
19990202,55.12
19990203,62.88
19990204,59.0
19990205,57.94
19990208,54.56
19990209,50.0
19990210,48.72
19990211,54.94
19990212,52.25
19990216,49.31
19990217,46.75
19990218,44.75
19990219,50.94
19990222,53.25
19990223,57.59
19990224,55.47
19990225,62.5
19990226,64.06
19990301,66.5
19990302,60.66
19990303,61.75
19990304,60.06
19990305,60.75
19990308,61.09
19990309,64.97
19990310,68.56
19990311,67.44
19990312,66.66
19990315,69.47
19990316,66.91
19990317,65.5
19990318,69.22
19990319,67.53
19990322,66.0
19990323,59.69
19990324,61.84
19990325,69.94
19990326,69.53
19990329,74.81
19990330,82.34
19990331,86.09
19990401,85.5
19990405,93.25
19990406,91.44
19990407,87.91
19990408,89.5
19990409,91.44
19990412,92.22
19990413,89.19
19990414,84.0
19990415,83.62
