Date,Open,High,Low,Close,Adj Close,Volume
2007-08-09,99.024582,100.398239,97.590530,98.043388,98.043388,4115300
2007-08-10,97.552795,100.798264,96.609344,100.458626,100.458626,3270500
2007-08-13,102.647430,106.677849,102.579498,106.081589,106.081589,4219700
2007-08-14,105.621185,105.666473,102.813477,103.779572,103.779572,3191900
2007-08-15,103.553139,103.704094,100.768074,101.303955,101.303955,4222400
2007-08-16,100.224648,101.915314,96.533867,100.964310,100.964310,5894800
2007-08-17,102.654976,105.440041,100.858650,103.583336,103.583336,3985700
2007-08-20,104.149399,106.383492,102.956879,105.273994,105.273994,2500400
2007-08-21,104.541878,108.451538,104.156952,106.609924,106.609924,2294900
2007-08-22,107.643944,109.394989,106.806160,108.406250,108.406250,2039500
2007-08-23,108.481728,109.168556,106.345757,106.745781,106.745781,1791500
2007-08-24,106.232544,110.859222,105.885353,110.293152,110.293152,1699600
2007-08-27,110.255417,110.255417,107.998680,108.338326,108.338326,1523900
2007-08-28,107.742065,108.338326,105.764587,105.840065,105.840065,1918900
2007-08-29,105.915543,109.930870,105.326828,109.900681,109.900681,2146500
2007-08-30,106.043854,108.723251,104.406021,107.047684,107.047684,4034300
2007-08-31,107.719421,108.889297,105.809875,108.353416,108.353416,2181800
2007-09-04,108.353416,108.353416,106.458969,107.342041,107.342041,1667200
2007-09-05,106.036301,106.036301,102.179474,102.534218,102.534218,4938100
2007-09-06,103.968262,104.851326,102.322884,102.790833,102.790833,1753100
2007-09-07,101.160553,101.160553,98.405678,100.911476,100.911476,3420200
2007-09-10,100.798264,101.311501,97.990555,98.601913,98.601913,2310000
2007-09-11,98.994385,101.575668,98.790604,99.054771,99.054771,3275200
2007-09-12,98.224533,98.707581,97.077293,97.756584,97.756584,3690700
2007-09-13,97.930176,102.481384,97.764130,101.017143,101.017143,3243300
2007-09-14,100.405792,102.171928,99.303841,101.839836,101.839836,2018600
2007-09-17,100.866196,101.560577,98.518890,99.183075,99.183075,2182700
2007-09-18,99.620842,104.119209,98.322655,102.677620,102.677620,3309000
2007-09-19,103.772018,105.062660,100.964310,101.802094,101.802094,2453200
2007-09-20,101.726624,102.579498,99.477432,100.519005,100.519005,2232300
2007-09-21,100.843552,101.764359,99.115150,99.115150,99.115150,3540100
2007-09-24,98.873627,101.251122,96.707466,97.235794,97.235794,2966200
2007-09-25,95.371536,95.514946,93.129898,93.794090,93.794090,5808200
2007-09-26,94.820564,95.514946,94.080894,95.213036,95.213036,2889400
2007-09-27,95.318703,96.903702,95.311157,95.831940,95.831940,2364300
2007-09-28,95.831940,97.545250,95.477203,96.005539,96.005539,2798200
2007-10-01,96.247063,98.541534,94.360161,98.330200,98.330200,3781400
2007-10-02,98.337746,103.138023,97.930176,102.624786,102.624786,4441300
2007-10-03,106.375946,106.821251,103.568237,104.368286,104.368286,7945700
2007-10-04,106.421234,108.828918,105.266449,106.723137,106.723137,5869800
2007-10-05,107.742065,115.380241,107.742065,112.640457,112.640457,6120300
2007-10-08,112.844246,115.410431,111.780029,113.968834,113.968834,3062800
2007-10-09,113.968834,115.100975,107.742065,110.104462,110.104462,4864300
2007-10-10,111.183769,112.519699,109.447823,110.496941,110.496941,3063700
2007-10-11,110.572411,112.164963,106.428780,107.191086,107.191086,3970600
2007-10-12,107.726967,109.772369,105.424950,107.447708,107.447708,2910400
2007-10-15,106.760872,107.787346,102.737999,104.262619,104.262619,3703100
2007-10-16,103.311615,103.847496,101.454910,102.534218,102.534218,3680400
2007-10-17,103.749382,104.730568,99.122696,102.119095,102.119095,4634600
2007-10-18,101.636047,101.703979,99.371765,101.175644,101.175644,3392600
2007-10-19,101.175644,101.175644,97.371651,98.790604,98.790604,7649400
2007-10-22,99.900101,103.107834,99.439697,102.873856,102.873856,6903900
2007-10-23,103.568237,104.217331,100.843552,103.643715,103.643715,4475300
2007-10-24,103.190857,103.402191,99.175529,102.141739,102.141739,3995900
2007-10-25,103.756927,103.756927,100.632217,102.330429,102.330429,4445300
2007-10-26,102.420998,103.741829,100.390694,103.047455,103.047455,2515800
2007-10-29,103.749382,105.289093,102.685165,103.447472,103.447472,2274400
2007-10-30,102.813477,103.296524,101.711525,102.390808,102.390808,2090000
2007-10-31,102.873856,103.983353,99.741600,101.734169,101.734169,3737000
2007-11-01,100.292580,101.364334,99.281197,99.281197,99.281197,4506100
2007-11-02,100.224648,100.398239,96.684822,99.749146,99.749146,4278900
2007-11-05,98.677391,99.892555,96.609344,97.598083,97.598083,3666100
2007-11-06,98.111320,98.790604,95.152657,98.367935,98.367935,4202400
2007-11-07,97.024460,97.409393,94.345062,94.367706,94.367706,3643500
2007-11-08,95.099823,96.096107,90.948639,93.771446,93.771446,6420800
2007-11-09,91.703400,93.514824,90.495789,91.227905,91.227905,3763100
2007-11-12,91.137329,94.888489,90.601448,92.578926,92.578926,3966400
2007-11-13,93.975227,95.537582,92.578926,95.084732,95.084732,3311300
2007-11-14,94.782822,95.786659,90.805237,91.107140,91.107140,5127600
2007-11-15,90.707115,91.310928,88.646622,89.507050,89.507050,4471600
2007-11-16,89.982544,92.269470,89.144760,91.303375,91.303375,5142200
2007-11-19,90.759949,91.046761,86.193649,86.193649,86.193649,4765800
2007-11-20,86.759720,86.978600,82.465134,84.419960,84.419960,6017200
2007-11-21,82.940636,84.842628,80.668800,83.265182,83.265182,4664100
2007-11-23,84.502983,86.125725,83.325562,84.970940,84.970940,1796900
2007-11-26,85.136986,85.574745,81.174492,81.340538,81.340538,4528500
2007-11-27,81.725471,85.650223,81.506584,84.201080,84.201080,3736700
2007-11-28,86.759720,89.242882,84.918106,87.808838,87.808838,5020100
2007-11-29,76.645927,78.698875,74.155220,78.563019,78.563019,20568800
2007-11-30,79.725349,82.004730,78.306404,79.634781,79.634781,7153600
2007-12-03,80.261230,84.404869,79.272499,83.370842,83.370842,5959400
2007-12-04,81.733017,83.401039,81.249969,82.736847,82.736847,3938500
2007-12-05,83.748222,85.303032,82.985916,84.782249,84.782249,3282100
2007-12-06,83.038750,84.367126,81.219780,84.367126,84.367126,2957800
2007-12-07,84.352036,87.144646,83.219894,86.850288,86.850288,3490100
2007-12-10,86.797455,86.797455,85.159630,86.420074,86.420074,2521200
2007-12-11,86.420074,88.148483,82.767036,83.234985,83.234985,4289300
2007-12-12,85.476631,86.163460,81.929253,83.038750,83.038750,3707700
2007-12-13,82.910439,83.514252,81.310349,82.525513,82.525513,2938700
2007-12-14,81.514137,81.589607,79.181923,79.430992,79.430992,3615700
2007-12-17,79.227211,80.072540,78.125259,78.487549,78.487549,4449200
2007-12-18,79.174377,80.117828,77.498810,79.770638,79.770638,4252400
2007-12-19,79.989517,80.163116,78.796997,79.136642,79.136642,2979500
2007-12-20,79.581947,79.627235,76.668571,77.347855,77.347855,3058900
2007-12-21,78.804543,78.804543,75.438316,76.985573,76.985573,5864800
2007-12-24,75.860977,79.393257,75.860977,79.023422,79.023422,1341400
2007-12-26,78.819641,78.819641,76.094955,77.755424,77.755424,3485000
2007-12-27,76.706314,77.913925,76.057213,76.351570,76.351570,3418000
2007-12-28,76.993118,77.672401,76.208168,77.061050,77.061050,2538300
2007-12-31,76.245903,78.306404,75.928909,77.023308,77.023308,2928600
2008-01-02,77.174263,79.461189,76.427048,77.740334,77.740334,3510900
2008-01-03,78.117714,81.076370,78.117714,80.170662,80.170662,3805900
2008-01-04,79.204567,79.815926,75.317551,76.547813,76.547813,5618800
2008-01-07,76.177979,77.061050,73.483482,76.306290,76.306290,4885800
2008-01-08,75.891167,76.306290,72.607964,72.690987,72.690987,3975500
2008-01-09,72.358887,74.721291,68.532257,73.219315,73.219315,7426600
2008-01-10,71.392799,76.713860,71.392799,75.649643,75.649643,6264600
2008-01-11,76.230812,76.230812,71.800369,72.585320,72.585320,4386500
2008-01-14,65.233948,69.626656,64.939590,68.970016,68.970016,9113600
2008-01-15,66.184952,67.739754,63.943310,64.924500,64.924500,6081400
2008-01-16,64.433907,69.732323,64.433907,68.117134,68.117134,6844500
2008-01-17,67.400116,69.037941,66.418922,67.120850,67.120850,2963500
2008-01-18,64.954689,68.268089,64.954689,67.498230,67.498230,4967500
2008-01-22,65.135834,80.593330,64.532021,75.362839,75.362839,9472200
2008-01-23,73.181580,82.095299,72.321152,81.053734,81.053734,5779200
2008-01-24,81.582062,83.695396,77.242188,79.264946,79.264946,2992600
2008-01-25,79.378166,82.238708,74.057098,74.721291,74.721291,2473300
2008-01-28,75.023193,75.868523,72.487198,75.687386,75.687386,2718600
2008-01-29,75.091125,79.023422,74.721291,78.464905,78.464905,2924600
2008-01-30,79.189476,82.268898,77.521454,79.302689,79.302689,4567100
2008-01-31,78.329048,85.620033,76.842171,83.393486,83.393486,4460900
2008-02-01,83.997299,86.042694,81.695274,81.748108,81.748108,2813500
2008-02-04,81.521683,83.023659,78.532829,79.929138,79.929138,2574700
2008-02-05,78.744164,81.106567,76.834618,77.211998,77.211998,2718000
2008-02-06,77.596931,79.053619,73.423103,73.717461,73.717461,2560500
2008-02-07,73.423103,78.615852,73.211769,77.498810,77.498810,3676500
2008-02-08,75.800598,77.045952,73.113647,74.411835,74.411835,3171800
2008-02-11,74.608078,76.600647,73.740105,76.283646,76.283646,3415400
2008-02-12,76.600647,78.095070,74.328812,74.774124,74.774124,2651000
2008-02-13,77.732788,77.740334,74.645813,76.336479,76.336479,2136000
2008-02-14,76.419502,76.419502,73.309891,73.551414,73.551414,2910300
2008-02-15,73.023079,74.902435,72.841934,74.532600,74.532600,2276100
2008-02-19,76.842171,76.842171,71.792816,72.690987,72.690987,2635100
2008-02-20,72.457008,75.430763,71.702248,74.328812,74.328812,2434300
2008-02-21,75.302452,75.989288,72.223030,72.457008,72.457008,1382000
2008-02-22,73.196671,73.400459,71.173920,72.864578,72.864578,1515800
2008-02-25,72.306053,75.438316,71.445633,74.781670,74.781670,3154400
2008-02-26,74.676003,78.623405,74.562790,76.502525,76.502525,4521800
2008-02-27,75.777954,77.627121,74.751480,76.683670,76.683670,3226800
2008-02-28,75.332649,79.008331,74.019363,76.532715,76.532715,5989800
2008-02-29,75.310005,76.087410,71.830559,72.170197,72.170197,3270500
2008-03-03,71.913582,73.755196,71.875847,72.811745,72.811745,2133100
2008-03-04,72.192841,75.453407,71.702248,72.411720,72.411720,3700900
2008-03-05,72.441910,74.857147,72.132462,72.879677,72.879677,2132900
2008-03-06,72.887222,73.211769,70.471985,70.562561,70.562561,2406000
2008-03-07,69.996490,72.404175,68.630371,69.709679,69.709679,3173300
2008-03-10,69.785156,70.358772,68.154877,68.683205,68.683205,2680300
2008-03-11,69.837990,71.317322,68.419037,70.419159,70.419159,2034000
2008-03-12,70.411606,72.396629,69.860634,70.668228,70.668228,2231300
2008-03-13,69.505898,72.072083,68.841705,71.385246,71.385246,2104700
2008-03-14,71.747536,72.464554,69.098328,71.755081,71.755081,3603500
2008-03-17,70.947487,72.653244,69.739868,71.906036,71.906036,2804900
2008-03-18,72.721176,74.721291,72.079628,74.087288,74.087288,2840800
2008-03-19,74.743935,76.230812,72.683434,73.611794,73.611794,3039400
2008-03-20,75.083572,78.796997,73.679718,78.396973,78.396973,5275400
2008-03-24,78.495094,85.136986,77.853546,84.223724,84.223724,3789300
2008-03-25,84.140701,84.140701,80.004616,81.378281,81.378281,3391300
2008-03-26,80.502754,81.604706,79.664970,81.234871,81.234871,2406900
2008-03-27,81.249969,81.785851,78.880020,79.612137,79.612137,1900500
2008-03-28,78.796997,80.532944,76.057213,77.136520,77.136520,3126100
2008-03-31,77.136520,78.691330,75.860977,77.053497,77.053497,2009100
2008-04-01,79.106445,82.933083,77.566734,82.623634,82.623634,2554900
2008-04-02,82.382111,84.276558,80.857491,81.219780,81.219780,1822300
2008-04-03,81.068825,82.774582,80.012161,81.136757,81.136757,2853200
2008-04-04,81.506584,81.748108,79.506470,79.710258,79.710258,2152300
2008-04-07,79.710258,80.412186,78.125259,78.230927,78.230927,2154300
2008-04-08,77.793167,79.929138,77.589378,79.370613,79.370613,2556100
2008-04-09,79.038521,79.627235,77.068596,78.102615,78.102615,2757600
2008-04-10,77.672401,79.536659,77.574287,79.370613,79.370613,2863600
2008-04-11,77.702591,78.517738,76.842171,77.151619,77.151619,2403900
2008-04-14,77.008217,77.325211,75.634552,76.555359,76.555359,1876100
2008-04-15,76.759140,76.962929,75.491142,76.472336,76.472336,1496200
2008-04-16,76.457237,77.332764,74.645813,77.151619,77.151619,2524200
2008-04-17,77.083694,78.412071,76.291191,78.313950,78.313950,1505800
2008-04-18,79.619682,80.449921,77.974312,79.038521,79.038521,3762700
2008-04-21,77.279930,77.279930,73.551414,73.574051,73.574051,4145800
2008-04-22,73.943886,74.343910,71.513557,72.849487,72.849487,2928200
2008-04-23,72.864578,73.762741,71.739983,73.174034,73.174034,1630200
2008-04-24,73.355171,74.600525,70.841820,73.211769,73.211769,2755500
2008-04-25,73.045723,75.423218,72.698532,75.287361,75.287361,2226100
2008-04-28,75.106216,77.551643,73.777840,76.411957,76.411957,2621600
2008-04-29,75.996834,78.034691,75.981743,77.030861,77.030861,2168300
2008-04-30,77.083694,77.445976,74.117485,74.426933,74.426933,1853900
2008-05-01,73.966530,76.985573,72.313606,75.672287,75.672287,2106000
2008-05-02,75.845886,77.906380,75.808144,77.906380,77.906380,1807700
2008-05-05,77.521454,78.306404,75.234528,75.536430,75.536430,2315700
2008-05-06,74.343910,74.721291,71.362602,72.087173,72.087173,4639100
2008-05-07,72.351341,74.011818,71.324867,71.656960,71.656960,3490100
2008-05-08,71.702248,72.177750,70.011581,70.532372,70.532372,2678200
2008-05-09,70.313492,71.475822,70.049324,70.336128,70.336128,1977700
2008-05-12,70.388962,72.298508,69.732323,71.468269,71.468269,3284100
2008-05-13,71.566391,72.313606,69.936111,71.204109,71.204109,2149400
2008-05-14,71.702248,72.977791,71.196556,71.506012,71.506012,2756400
2008-05-15,70.932396,73.279701,70.758797,73.098557,73.098557,3291000
2008-05-16,73.272148,73.506126,70.781441,71.634323,71.634323,3275200
2008-05-19,71.724892,72.819290,70.675774,71.332413,71.332413,2412300
2008-05-20,70.570107,71.166367,68.132233,69.370041,69.370041,2677100
2008-05-21,69.083229,69.430420,65.784927,66.811401,66.811401,3606700
2008-05-22,66.675545,68.230347,65.196213,68.003922,68.003922,2683900
2008-05-23,67.362373,67.415207,64.532021,66.381187,66.381187,2669700
2008-05-27,66.411377,67.166138,65.135834,65.732094,65.732094,2389700
2008-05-28,66.305710,67.920898,65.800018,67.445396,67.445396,3310900
2008-05-29,68.509613,68.517159,64.501831,65.015068,65.015068,5178700
2008-05-30,64.856567,65.022621,62.901741,63.943310,63.943310,3848500
2008-06-02,64.124451,64.328239,62.335670,63.233837,63.233837,2793200
2008-06-03,63.233837,65.060356,62.743240,64.154640,64.154640,3189600
2008-06-04,63.422527,64.969788,63.082882,64.350883,64.350883,2455600
2008-06-05,64.652786,65.852852,63.913120,64.064072,64.064072,3512400
2008-06-06,63.135715,63.596119,61.460148,62.162075,62.162075,4613900
2008-06-09,62.652668,63.165905,61.460148,62.448883,62.448883,3792000
2008-06-10,61.822433,62.463978,61.218624,61.913006,61.913006,3564900
2008-06-11,61.882813,62.403599,60.380840,60.380840,60.380840,2822600
2008-06-12,60.878983,62.630028,60.169506,60.788410,60.788410,3186700
2008-06-13,61.286552,63.037598,60.901627,62.463978,62.463978,2532800
2008-06-16,61.852623,63.550835,61.331841,61.512981,61.512981,4196400
2008-06-17,61.905457,62.554550,60.146866,60.282722,60.282722,4351900
2008-06-18,60.116676,60.712936,58.614700,58.803391,58.803391,7355600
2008-06-19,58.818485,59.346817,57.482559,58.305248,58.305248,4110800
2008-06-20,58.003345,58.025990,55.920204,56.418346,56.418346,6028100
2008-06-23,56.531563,56.999512,55.293755,55.588112,55.588112,5686100
2008-06-24,55.361683,57.550488,54.765423,55.580563,55.580563,3557700
2008-06-25,56.086254,58.554321,55.656040,56.184372,56.184372,3676400
2008-06-26,55.731518,57.829750,55.369232,56.154182,56.154182,6171700
2008-06-27,56.320229,59.218510,56.320229,58.667534,58.667534,5889800
2008-06-30,58.546772,58.795845,55.489994,55.595657,55.595657,5413800
2008-07-01,55.761707,56.184372,54.335209,55.316399,55.316399,4971100
2008-07-02,55.022041,57.112728,54.863541,55.663586,55.663586,5336700
2008-07-03,55.852276,57.233490,54.433327,55.686230,55.686230,1422900
2008-07-07,56.259850,57.074989,53.852161,55.859825,55.859825,4868300
2008-07-08,55.105064,57.610870,54.101234,57.414631,57.414631,4346900
2008-07-09,55.874920,57.354252,54.531448,54.750328,54.750328,5703500
2008-07-10,54.742779,55.618301,52.659641,54.123875,54.123875,4362900
2008-07-11,52.953999,54.788067,51.852047,53.520069,53.520069,3560400
2008-07-14,53.097401,54.916374,51.769024,53.429497,53.429497,3592900
2008-07-15,52.078476,53.882351,50.840668,53.172878,53.172878,5167500
2008-07-16,53.014378,57.165562,52.380379,56.576847,56.576847,6162100
2008-07-17,56.508919,57.731632,54.576733,57.520298,57.520298,6096300
2008-07-18,57.520298,57.822201,55.950397,56.637230,56.637230,5228400
2008-07-21,56.501373,57.905228,55.784348,57.354252,57.354252,5643000
2008-07-22,57.112728,57.316513,55.452255,57.037251,57.037251,5616500
2008-07-23,56.516468,61.452602,55.527729,60.395935,60.395935,6508000
2008-07-24,60.373295,63.301765,60.373295,60.803505,60.803505,4849800
2008-07-25,60.818604,63.097977,60.667648,61.120506,61.120506,3559300
2008-07-28,60.780865,61.671482,56.908943,57.210846,57.210846,4586700
2008-07-29,57.724083,61.226173,57.437275,60.780865,60.780865,4616300
2008-07-30,60.901627,61.663933,58.599606,59.837414,59.837414,4486700
2008-07-31,58.999630,61.188435,58.569416,61.135601,61.135601,3574400
2008-08-01,60.984650,61.407314,58.539227,59.512867,59.512867,4088800
2008-08-04,59.626080,63.588573,58.871319,62.479076,62.479076,5797400
2008-08-05,62.720596,69.626656,62.531910,69.105873,69.105873,8437600
2008-08-06,68.351112,70.041779,66.584969,69.505898,69.505898,6874100
2008-08-07,68.645470,68.645470,65.120735,66.735924,66.735924,6795200
2008-08-08,66.320808,70.079514,65.724548,67.852966,67.852966,4721300
2008-08-11,67.218971,71.589035,67.181236,69.287018,69.287018,4269800
2008-08-12,68.962471,72.155106,68.909637,70.004036,70.004036,5756700
2008-08-13,69.271919,69.800255,66.313255,68.041656,68.041656,2775200
2008-08-14,67.694473,70.985229,67.226517,70.811630,70.811630,6155400
2008-08-15,70.192726,70.796539,69.090775,70.215370,70.215370,4217500
2008-08-18,70.570107,71.128632,67.709564,68.260544,68.260544,3202200
2008-08-19,68.230347,68.305824,65.218857,66.298164,66.298164,2067300
2008-08-20,66.230232,66.509499,64.162193,65.090546,65.090546,2515000
2008-08-21,64.894310,66.418922,64.086716,65.528305,65.528305,2502600
2008-08-22,66.147209,67.928444,65.339615,66.743469,66.743469,2609600
2008-08-25,66.584969,66.705734,64.954689,65.724548,65.724548,2127100
2008-08-26,65.573593,66.154762,64.222572,66.132118,66.132118,2686700
2008-08-27,65.656616,66.124565,64.667877,65.649071,65.649071,2707500
2008-08-28,66.788757,68.819061,64.230118,68.396400,68.396400,6368200
2008-08-29,67.671829,70.336128,66.584969,69.400230,69.400230,3309600
2008-09-02,71.015419,72.426819,69.037941,69.694588,69.694588,4274800
2008-09-03,68.600182,72.381531,68.600182,72.004150,72.004150,4563000
2008-09-04,71.438080,71.521103,68.939827,69.113419,69.113419,3419000
2008-09-05,68.600182,69.105873,66.124565,68.441681,68.441681,3216600
2008-09-08,68.690750,70.456894,67.385017,69.354942,69.354942,3109300
2008-09-09,69.505898,71.513557,68.826614,69.981392,69.981392,3180100
2008-09-10,71.506012,74.525055,70.245560,72.766464,72.766464,3610300
2008-09-11,71.377701,75.393028,70.962585,74.789215,74.789215,4046300
2008-09-12,73.974075,78.268661,73.815575,75.966644,75.966644,3844800
2008-09-15,72.857033,76.653481,72.857033,73.513672,73.513672,4247100
2008-09-16,73.513672,76.110046,72.570221,74.517502,74.517502,4896200
2008-09-17,74.864693,79.400803,72.796654,73.513672,73.513672,8929700
2008-09-18,75.657196,77.740334,71.785271,77.740334,77.740334,5978900
2008-09-19,81.046181,82.080208,76.593094,76.593094,76.593094,10048600
2008-09-22,76.502525,76.713860,71.702248,73.075912,73.075912,2791700
2008-09-23,74.155220,75.438316,72.585320,73.551414,73.551414,2821400
2008-09-24,73.558960,74.721291,69.520988,71.324867,71.324867,2280700
2008-09-25,72.087173,72.796654,69.400230,70.517273,70.517273,3028100
2008-09-26,69.777611,73.053268,69.287018,72.585320,72.585320,2026800
2008-09-29,75.687386,76.147789,69.445511,69.445511,69.445511,3733800
2008-09-30,71.317322,71.317322,68.343567,70.570107,70.570107,2644600
2008-10-01,69.709679,69.958748,66.464211,67.203873,67.203873,2194400
2008-10-02,67.022736,67.754852,64.773544,66.124565,66.124565,1208500
2008-10-03,66.418922,67.852966,65.067902,65.905685,65.905685,1850300
2008-10-06,64.230118,66.954803,62.848907,64.713165,64.713165,1826700
2008-10-07,64.932045,65.022621,59.097748,59.467579,59.467579,2149300
2008-10-08,58.961891,60.818604,56.607037,57.535393,57.535393,2196700
2008-10-09,56.267395,57.293869,49.580219,50.802929,50.802929,3331600
2008-10-10,48.636768,54.720139,46.425320,53.527615,53.527615,4271400
2008-10-13,53.618187,54.720139,49.693432,51.225597,51.225597,2307400
2008-10-14,52.667187,52.667187,46.998936,47.904648,47.904648,2959200
2008-10-15,48.387695,49.059433,45.323368,45.542248,45.542248,1560500
2008-10-16,44.779942,46.795151,43.783657,45.942272,45.942272,2393000
2008-10-17,46.757412,47.353676,44.621441,45.964916,45.964916,2199900
2008-10-20,46.614010,47.059319,42.485470,44.327084,44.327084,2797700
2008-10-21,43.919514,45.595081,41.949589,42.145828,42.145828,1913600
2008-10-22,41.813732,42.862850,39.141880,40.319305,40.319305,1831200
2008-10-23,41.443901,41.549564,36.454933,37.722931,37.722931,2286900
2008-10-24,35.103912,37.753120,35.103912,35.979435,35.979435,1880400
2008-10-27,35.428459,38.349380,35.103912,36.688908,36.688908,1757600
2008-10-28,37.738026,43.587418,36.817219,43.210037,43.210037,2331400
2008-10-29,43.225136,49.029243,41.338234,46.334747,46.334747,3238600
2008-10-30,47.255554,47.934841,42.477921,43.527039,43.527039,1822700
2008-10-31,43.194942,46.251724,42.870396,43.579872,43.579872,1399100
2008-11-03,43.587418,44.213871,40.802353,41.292946,41.292946,1601800
2008-11-04,40.953304,43.768562,40.953304,43.059086,43.059086,2628300
2008-11-05,42.704350,43.617611,41.021233,41.458996,41.458996,1705600
2008-11-06,41.813732,42.938324,38.575809,38.923000,38.923000,1623100
2008-11-07,39.375854,40.892925,39.006023,39.949474,39.949474,1369900
2008-11-10,40.417427,41.511829,38.696571,39.443783,39.443783,1086600
2008-11-11,38.492786,39.224903,36.568146,37.904072,37.904072,1580700
2008-11-12,37.292717,37.458763,33.760437,33.873653,33.873653,1800600
2008-11-13,33.684963,34.492554,29.473398,33.624580,33.624580,3327100
2008-11-14,33.179272,33.209461,28.748827,28.884686,28.884686,2798200
2008-11-17,28.454472,29.020542,24.937286,25.526001,25.526001,2571400
2008-11-18,25.473167,26.016594,21.246508,22.786221,22.786221,4533200
2008-11-19,21.510674,22.627720,20.287962,21.510674,21.510674,3869100
2008-11-20,20.793652,23.993837,20.227581,22.695648,22.695648,4559800
2008-11-21,22.831505,24.876905,20.710629,22.974911,22.974911,4007200
2008-11-24,23.835337,27.337425,22.635267,26.665689,26.665689,3140900
2008-11-25,27.005331,27.005331,22.891886,25.201454,25.201454,2160900
2008-11-26,24.922192,28.046900,24.061766,28.039352,28.039352,1314400
2008-11-28,26.069427,29.609255,26.069427,27.360069,27.360069,892300
2008-12-01,26.861927,27.020426,23.835337,24.031574,24.031574,1834100
2008-12-02,25.646763,29.035637,23.820242,27.239307,27.239307,2600600
2008-12-03,26.039238,28.439377,25.337311,28.439377,28.439377,1983800
2008-12-04,29.435659,31.699942,26.552475,30.975370,30.975370,2481200
2008-12-05,30.190420,35.186935,29.533779,35.186935,35.186935,2440600
2008-12-08,36.228504,37.421024,34.251030,35.677528,35.677528,1837400
2008-12-09,35.277508,36.643623,34.364246,35.571861,35.571861,1927500
2008-12-10,35.851124,36.666264,34.288769,35.149197,35.149197,1907000
2008-12-11,34.771816,35.624695,33.239655,33.903843,33.903843,1279800
2008-12-12,33.194366,35.609600,32.605656,34.084984,34.084984,1065600
2008-12-15,34.084984,34.900127,29.714922,30.243254,30.243254,2304800
2008-12-16,30.379110,30.907442,28.862041,30.265896,30.265896,3324500
2008-12-17,29.518684,31.352751,28.937517,30.341372,30.341372,2309500
2008-12-18,31.850893,31.850893,28.975256,29.722469,29.722469,2181200
2008-12-19,30.047016,30.462133,29.118660,29.541327,29.541327,3832900
2008-12-22,29.156399,29.601707,27.224211,27.616688,27.616688,2181300
2008-12-23,27.790281,27.918591,26.695879,26.839283,26.839283,1060300
2008-12-24,26.839283,27.865759,26.839283,27.714806,27.714806,613800
2008-12-26,27.714806,28.175209,27.307236,27.956329,27.956329,559200
2008-12-29,27.639330,31.247086,26.582664,27.005331,27.005331,1406600
2008-12-30,27.058165,28.499756,26.643045,28.265781,28.265781,1350400
2008-12-31,28.092186,29.963993,27.926138,29.337542,29.337542,1397800
2009-01-02,29.262064,31.511251,28.899780,31.315014,31.315014,1082700
2009-01-05,31.171610,32.107513,30.099850,31.186705,31.186705,1273700
2009-01-06,31.526346,32.356583,30.960276,32.107513,32.107513,1569800
2009-01-07,31.586727,32.130154,29.813040,30.605539,30.605539,2225500
2009-01-08,33.873653,38.009739,33.715153,37.722931,37.722931,9142100
2009-01-09,37.058743,37.987095,34.568031,35.269958,35.269958,4566000
2009-01-12,35.413364,35.677528,34.137817,35.111458,35.111458,2184900
2009-01-13,34.975601,35.330338,33.971771,34.681244,34.681244,1618800
2009-01-14,33.843460,34.251030,32.726414,33.481174,33.481174,1948600
2009-01-15,33.571747,36.190765,33.141533,35.647339,35.647339,2390100
2009-01-16,36.168125,37.194599,34.998245,37.141766,37.141766,2257400
2009-01-20,35.858673,36.900242,32.469795,32.824535,32.824535,2335600
2009-01-21,33.186821,34.145367,32.583012,34.077438,34.077438,1542200
2009-01-22,33.020771,34.069889,32.288654,33.050964,33.050964,1438600
2009-01-23,32.235821,33.888748,31.979202,33.307583,33.307583,1000800
2009-01-26,33.088699,35.058624,32.839630,34.062344,34.062344,1133800
2009-01-27,34.115173,34.228390,32.960392,33.609486,33.609486,856800
2009-01-28,33.964222,35.790745,33.934032,34.802006,34.802006,1065600
2009-01-29,33.971771,34.583126,32.801891,32.975487,32.975487,1095600
2009-01-30,33.020771,33.284939,30.567801,30.884800,30.884800,1459800
2009-02-02,30.454586,31.133871,29.375278,30.122492,30.122492,1575100
2009-02-03,29.586613,30.643276,29.020542,30.039469,30.039469,1855800
2009-02-04,29.918707,30.522514,28.779018,29.284708,29.284708,1680100
2009-02-05,28.394091,30.907442,28.378996,30.213062,30.213062,2177200
2009-02-06,30.462133,31.503704,30.280993,31.262180,31.262180,2035800
2009-02-09,31.307467,31.503704,30.507420,30.824419,30.824419,1347500
2009-02-10,30.182873,31.247086,29.465851,29.775303,29.775303,1861300
2009-02-11,30.681015,30.681015,29.186588,29.782850,29.782850,1641400
2009-02-12,29.496040,30.273443,28.477114,30.190420,30.190420,1562300
2009-02-13,29.797945,30.152681,28.990351,29.428112,29.428112,939600
2009-02-17,28.537495,28.937517,28.182756,28.273329,28.273329,1863000
2009-02-18,28.952614,29.058279,28.107281,28.446924,28.446924,1525300
2009-02-19,28.628065,29.488493,28.077091,28.280876,28.280876,1477000
2009-02-20,28.295971,28.748827,27.495926,28.703543,28.703543,1741100
2009-02-23,28.748827,28.945065,26.220381,26.303404,26.303404,1862300
